dissemination_identifier,execution_timestamp_utc,execution_month,effective_date,expiration_date,tenor_days,tenor_months_rounded,tenor_years_exact,tenor_label,swap_format_inferred,fixed_rate_decimal,fixed_rate_pct,notional_usd,currency,underlier_name_norm,index_family_norm,cpi_lag_months_inferred,index_convention_inferred,source_file,platform_identifier,cleared
1597701084000001901,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02684,2.684,38000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701085000002001,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02648,2.648,50000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701086000002101,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.026695,2.6695,2000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701087000002201,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027235,2.7235,2000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701089000002401,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02685,2.685,80000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701090000002501,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.02648,2.648,130000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701091000002601,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.0253125,2.53125,97000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597701092000002701,2025-12-31T15:20:48Z,2025-12,2024-04-15,2029-04-15,1826,60,4.999316,5Y,YYIS,0.027505,2.7505,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597740396000000101,2025-12-31T15:42:14Z,2025-12,2026-01-05,2031-01-05,1826,60,4.999316,5Y,YYIS,0.023327,2.3327,650000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1597797311000000101,2025-12-31T16:06:16Z,2025-12,2026-01-05,2056-01-05,10957,360,29.998631,30Y,YYIS,0.02422,2.422,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1598386412000000401,2025-12-31T17:33:18Z,2025-12,2026-01-05,2036-01-05,3652,120,9.998631,10Y,YYIS,0.02393,2.393,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1598729124000000701,2025-12-31T18:13:24Z,2025-12,2026-01-05,2036-01-05,3652,120,9.998631,10Y,YYIS,0.023905,2.3905,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1598735727000000201,2025-12-31T18:14:24Z,2025-12,2026-01-05,2031-01-05,1826,60,4.999316,5Y,YYIS,0.023385,2.3385,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,December_CFTC_121744.zip,TWSF,I
1746620377000000401,2026-01-15T21:53:06Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,YYIS,0.023975,2.3975,560000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1746656475000000101,2026-01-15T21:56:15Z,2026-01,2026-01-20,2046-01-20,7305,240,20.0,20Y,YYIS,0.02445,2.445,190000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1746661437000000301,2026-01-15T21:57:06Z,2026-01,2026-01-20,2046-01-20,7305,240,20.0,20Y,YYIS,0.02445,2.445,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1746753605000000101,2026-01-15T22:05:33Z,2026-01,2026-01-20,2046-01-20,7305,240,20.0,20Y,ZCIS,0.024075,2.4075,30000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1746753606000000201,2026-01-15T22:05:33Z,2026-01,2026-01-20,2031-01-20,1826,60,4.999316,5Y,ZCIS,0.023975,2.3975,80000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1758618675000000201,2026-01-16T14:11:02Z,2026-01,2026-01-21,2036-01-21,3652,120,9.998631,10Y,YYIS,0.02442,2.442,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1758875133000000101,2026-01-16T14:34:16Z,2026-01,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.023,2.3,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1758886704000000901,2026-01-16T14:36:29Z,2026-01,2026-01-15,2036-01-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1758937728000000201,2026-01-16T14:44:54Z,2026-01,2025-12-19,2030-12-19,1826,60,4.999316,5Y,YYIS,0.023717,2.3717,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1758956286000000801,2026-01-16T14:48:22Z,2026-01,2025-12-17,2035-12-17,3652,120,9.998631,10Y,YYIS,0.02384,2.384,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1760381466000000301,2026-01-16T17:39:41Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024675,2.4675,900000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1760993544000000901,2026-01-16T18:21:56Z,2026-01,2024-01-22,2044-01-22,7305,240,20.0,20Y,YYIS,0.02513,2.513,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1761043100000000101,2026-01-16T18:26:33Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,600000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1761043101000000201,2026-01-16T18:26:33Z,2026-01,2026-01-02,2036-01-02,3652,120,9.998631,10Y,YYIS,0.025,2.5,600000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1761076568000000101,2026-01-16T18:32:28Z,2026-01,2026-01-21,2056-01-21,10957,360,29.998631,30Y,YYIS,0.02462,2.462,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1761309498000001901,2026-01-16T19:22:47Z,2026-01,2025-09-09,2035-09-09,3652,120,9.998631,10Y,ZCIS,0.025475,2.5475,1000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,TREU,I
1761325673000000101,2026-01-16T19:28:34Z,2026-01,2026-01-21,2056-01-21,10957,360,29.998631,30Y,YYIS,0.024635,2.4635,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1761707096000000101,2026-01-16T20:59:52Z,2026-01,2026-01-21,2031-01-21,1826,60,4.999316,5Y,YYIS,0.024042,2.4042,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141070000002301,2026-01-20T13:20:26Z,2026-01,2025-04-15,2035-04-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,470000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141071000002401,2026-01-20T13:20:26Z,2026-01,2025-03-14,2035-03-14,3652,120,9.998631,10Y,YYIS,0.02455,2.455,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141072000002501,2026-01-20T13:20:26Z,2026-01,2025-03-14,2035-03-14,3652,120,9.998631,10Y,YYIS,0.02455,2.455,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141073000002601,2026-01-20T13:20:26Z,2026-01,2025-03-14,2030-03-14,1826,60,4.999316,5Y,YYIS,0.0249375,2.49375,350000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141075000002801,2026-01-20T13:20:26Z,2026-01,2025-04-15,2035-04-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141076000002901,2026-01-20T13:20:26Z,2026-01,2025-03-14,2030-03-14,1826,60,4.999316,5Y,YYIS,0.0249375,2.49375,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141078000003101,2026-01-20T13:20:26Z,2026-01,2025-04-15,2030-04-15,1826,60,4.999316,5Y,YYIS,0.0245954,2.45954,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141081000003401,2026-01-20T13:20:26Z,2026-01,2025-03-14,2030-03-14,1826,60,4.999316,5Y,YYIS,0.0249375,2.49375,59000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141082000003501,2026-01-20T13:20:26Z,2026-01,2025-04-15,2030-04-15,1826,60,4.999316,5Y,YYIS,0.0245954,2.45954,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141083000003601,2026-01-20T13:20:26Z,2026-01,2025-04-15,2030-04-15,1826,60,4.999316,5Y,YYIS,0.0245954,2.45954,680000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141084000003701,2026-01-20T13:20:26Z,2026-01,2025-03-14,2030-03-14,1826,60,4.999316,5Y,YYIS,0.0249375,2.49375,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141085000003801,2026-01-20T13:20:26Z,2026-01,2025-04-15,2035-04-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141091000004401,2026-01-20T13:20:26Z,2026-01,2025-04-15,2035-04-15,3652,120,9.998631,10Y,YYIS,0.024,2.4,680000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141092000004501,2026-01-20T13:20:26Z,2026-01,2025-04-15,2030-04-15,1826,60,4.999316,5Y,YYIS,0.0245954,2.45954,470000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141093000004601,2026-01-20T13:20:26Z,2026-01,2025-03-14,2035-03-14,3652,120,9.998631,10Y,YYIS,0.02455,2.455,350000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787141094000004701,2026-01-20T13:20:26Z,2026-01,2025-03-14,2035-03-14,3652,120,9.998631,10Y,YYIS,0.02455,2.455,59000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787339797000000501,2026-01-20T13:33:48Z,2026-01,2025-10-17,2030-10-17,1826,60,4.999316,5Y,YYIS,0.025615,2.5615,860000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787339798000000601,2026-01-20T13:33:48Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,YYIS,0.0246625,2.46625,550000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787339802000001001,2026-01-20T13:33:48Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,YYIS,0.0246875,2.46875,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787339804000001201,2026-01-20T13:33:48Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,YYIS,0.0246875,2.46875,550000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787339805000001301,2026-01-20T13:33:48Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,YYIS,0.0246625,2.46625,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1787642566000000101,2026-01-20T13:50:50Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,ZCIS,0.02463,2.463,3000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1787642567000000201,2026-01-20T13:50:50Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,ZCIS,0.02462,2.462,3000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1787694899000000801,2026-01-20T13:50:50Z,2026-01,2030-10-17,2035-10-17,1826,60,4.999316,5Y,ZCIS,0.02556,2.556,120000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1801408637000000301,2026-01-20T13:50:50Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,ZCIS,0.02462,2.462,3000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1801408638000000401,2026-01-20T13:50:50Z,2026-01,2030-10-17,2035-10-17,1826,60,4.999316,5Y,ZCIS,0.02556,2.556,120000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1801408639000000501,2026-01-20T13:50:50Z,2026-01,2025-11-12,2030-11-12,1826,60,4.999316,5Y,ZCIS,0.02463,2.463,3000000.0,USD,USA CPI-U,US CPI-U,3,Zero-coupon inflation swap vs USA CPI-U,January_CFTC_121733.zip,BILT,N
1788539984000000901,2026-01-20T16:04:37Z,2026-01,2026-01-21,2056-01-21,10957,360,29.998631,30Y,YYIS,0.024635,2.4635,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1788539990000001501,2026-01-20T16:04:37Z,2026-01,2026-01-05,2036-01-05,3652,120,9.998631,10Y,YYIS,0.023925,2.3925,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1788907405000002001,2026-01-20T17:06:29Z,2026-01,2026-01-08,2031-01-08,1826,60,4.999316,5Y,YYIS,0.02363,2.363,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789165648000001301,2026-01-20T17:22:02Z,2026-01,2026-01-22,2036-01-22,3652,120,9.998631,10Y,YYIS,0.02457,2.457,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986525000001301,2026-01-20T18:15:59Z,2026-01,2025-06-15,2027-06-15,730,24,1.998631,2Y,YYIS,0.029125,2.9125,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986537000002501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02418,2.418,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986540000002801,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024205,2.4205,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986544000003201,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024273,2.4273,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986547000003501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024292,2.4292,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986549000003701,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024318,2.4318,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986550000003801,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02432,2.432,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986555000004301,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024363,2.4363,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986563000005101,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02442,2.442,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986567000005501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024433,2.4433,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986569000005701,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024442,2.4442,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986570000005801,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024447,2.4447,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986573000006101,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024467,2.4467,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986576000006401,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02448,2.448,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986581000006901,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024498,2.4498,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986587000007501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02455,2.455,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986590000007801,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024578,2.4578,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986592000008001,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024593,2.4593,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986597000008501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024677,2.4677,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986601000008901,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02476,2.476,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986605000009301,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.024893,2.4893,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1789986607000009501,2026-01-20T18:15:59Z,2026-01,2025-06-15,2055-06-15,10957,360,29.998631,30Y,YYIS,0.02494,2.494,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790287982000000301,2026-01-20T18:48:41Z,2026-01,2025-02-05,2026-02-05,365,12,0.999316,1Y,YYIS,0.0282,2.82,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790287983000000401,2026-01-20T18:48:41Z,2026-01,2025-02-13,2026-02-13,365,12,0.999316,1Y,YYIS,0.02842,2.842,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790287984000000501,2026-01-20T18:48:41Z,2026-01,2025-02-21,2026-02-21,365,12,0.999316,1Y,YYIS,0.030425,3.0425,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790287985000000601,2026-01-20T18:48:41Z,2026-01,2025-08-27,2026-08-27,365,12,0.999316,1Y,YYIS,0.0343375,3.43375,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790287986000000701,2026-01-20T18:48:41Z,2026-01,2025-08-01,2026-08-01,365,12,0.999316,1Y,YYIS,0.03435,3.435,2000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790440323000000101,2026-01-20T19:33:07Z,2026-01,2025-12-23,2035-12-23,3652,120,9.998631,10Y,YYIS,0.02406,2.406,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790466017000000401,2026-01-20T19:42:28Z,2026-01,2026-01-22,2036-01-22,3652,120,9.998631,10Y,YYIS,0.024515,2.4515,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790563180000000101,2026-01-20T20:02:23Z,2026-01,2026-01-22,2056-01-22,10957,360,29.998631,30Y,YYIS,0.02469,2.469,810000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790812090000000201,2026-01-20T20:58:57Z,2026-01,2026-01-22,2036-01-22,3652,120,9.998631,10Y,YYIS,0.024522,2.4522,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790819404000000101,2026-01-20T21:01:06Z,2026-01,2025-11-04,2030-11-04,1826,60,4.999316,5Y,YYIS,0.02526,2.526,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790819405000000201,2026-01-20T21:01:06Z,2026-01,2025-10-02,2035-10-02,3652,120,9.998631,10Y,YYIS,0.02555,2.555,5000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1790819406000000301,2026-01-20T21:01:06Z,2026-01,2025-11-04,2028-11-04,1096,36,3.000684,3Y,YYIS,0.02573,2.573,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1802185057000001401,2026-01-21T13:32:36Z,2026-01,2026-01-15,2031-01-15,1826,60,4.999316,5Y,YYIS,0.023,2.3,1000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1802601590000003901,2026-01-21T14:02:25Z,2026-01,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.024475,2.4475,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1802601619000006801,2026-01-21T14:02:25Z,2026-01,2025-06-15,2030-06-15,1826,60,4.999316,5Y,YYIS,0.025737,2.5737,3000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
1802601632000008101,2026-01-21T14:02:25Z,2026-01,2025-06-15,2035-06-15,3652,120,9.998631,10Y,YYIS,0.02439,2.439,4000000.0,USD,USA CPI-U,US CPI-U,3,Year-on-year inflation swap vs USA CPI-U,January_CFTC_121733.zip,TWSF,I
